time,lat,lon
438525.0065,30.5305607801,114.355898709
438526.0065,30.5305614256,114.3558833187
438527.0065,30.5305618375,114.3558681536
438528.0065,30.5305635984,114.355853031
438529.0065,30.5305660188,114.3558381153
438530.0065,30.5305688919,114.3558232033
438531.0065,30.5305719591,114.3558083132
438532.0065,30.5305750053,114.355793389
438533.0065,30.5305781225,114.355778729
438534.0065,30.5305805219,114.3557636547
438535.0065,30.5305808182,114.3557482542
438536.0065,30.5305802321,114.3557333453
438537.0065,30.5305794387,114.3557194452
438538.0065,30.5305789317,114.3557050765
438539.0065,30.5305793393,114.3556899846
438540.0065,30.5305795802,114.3556853464
438541.0065,30.5305795551,114.3556860006
438542.0065,30.5305796018,114.3556856572
438543.0065,30.530580098,114.3556787756
438544.0065,30.5305804695,114.3556728379
438545.0065,30.5305802724,114.3556642083
438546.0065,30.5305789246,114.355653653
438547.0065,30.5305778318,114.3556441223
438548.0066,30.5305782424,114.3556347631
438549.0066,30.5305793298,114.3556247349
438550.0066,30.5305801396,114.3556145816
438551.0066,30.5305798356,114.3556046297
438552.0066,30.5305791613,114.3555916494
438553.0066,30.5305782099,114.3555780258
438554.0066,30.5305770336,114.3555658362
438555.0066,30.5305755703,114.3555513828
438556.0066,30.5305738094,114.3555374977
438557.0066,30.5305721212,114.3555269059
438558.0066,30.5305710238,114.3555172446
438559.0066,30.5305710113,114.3555050092
438560.0066,30.5305712801,114.3554941901
438561.0066,30.5305716546,114.355483493
438562.0066,30.5305721888,114.3554718544
438563.0066,30.5305727554,114.3554609152
438564.0066,30.530573333,114.3554499186
438565.0066,30.5305734811,114.3554393443
438566.0066,30.530573304,114.3554293777
438567.0066,30.5305729893,114.355418811
438568.0066,30.5305726443,114.3554092151
438569.0066,30.5305722343,114.3553989659
438570.0066,30.5305717887,114.35538855
438571.0066,30.5305712881,114.3553788456
438572.0066,30.5305706438,114.3553692273
438573.0066,30.5305701421,114.3553592033
438574.0066,30.5305675808,114.3553503968
438575.0066,30.5305626494,114.3553453238
438576.0066,30.5305547745,114.35534024
438577.0066,30.5305479349,114.3553368755
438578.0066,30.5305421011,114.3553346991
438579.0066,30.530534711,114.3553328377
438580.0066,30.5305263732,114.3553314277
438581.0066,30.5305185645,114.3553300624
438582.0066,30.5305105427,114.3553288807
438583.0066,30.5305013078,114.355327689
438584.0066,30.530491953,114.3553266212
438585.0066,30.5304824521,114.3553255767
438586.0066,30.530473117,114.3553245929
438587.0066,30.5304642279,114.3553237404
438588.0066,30.5304553705,114.3553220038
438589.0066,30.5304465674,114.3553184949
438590.0066,30.5304380135,114.3553140421
438591.0066,30.5304295503,114.3553095841
438592.0066,30.530421003,114.355306458
438593.0066,30.5304120262,114.3553059647
438594.0066,30.5304015994,114.3553060853
438595.0066,30.5303912114,114.3553065731
438596.0066,30.5303816333,114.355307302
438597.0066,30.5303718746,114.355308184
438598.0066,30.5303621691,114.3553092143
438599.0066,30.5303522757,114.3553098683
438600.0066,30.5303423058,114.3553095684
438601.0066,30.5303326592,114.3553084601
438602.0066,30.5303232082,114.3553067943
438603.0066,30.530313669,114.3553049657
438604.0066,30.5303038803,114.3553039771
438605.0067,30.5302938302,114.3553026371
438606.0067,30.5302840721,114.3553007212
438607.0067,30.5302742028,114.3552981555
438608.0067,30.530264579,114.3552954206
438609.0067,30.530254583,114.3552923479
438610.0067,30.5302445536,114.3552922472
438611.0067,30.5302333146,114.3552967444
438612.0067,30.5302208625,114.3553006592
438613.0067,30.5302093745,114.3553006611
438614.0067,30.5301968409,114.355299572
438615.0067,30.530184256,114.3552979861
438616.0067,30.5301719893,114.3552964217
438617.0067,30.5301602056,114.3552949732
438618.0067,30.5301487347,114.355293651
438619.0067,30.5301364277,114.3552922339
438620.0067,30.5301246295,114.355291066
438621.0067,30.5301126888,114.3552907082
438622.0067,30.5301005464,114.355291498
438623.0067,30.5300879458,114.355291746
438624.0067,30.5300762954,114.3552911705
438625.0067,30.530064212,114.355291002
438626.0067,30.5300517858,114.355292869
438627.0067,30.5300388413,114.355295678
438628.0067,30.5300255637,114.3552977621
438629.0067,30.5300125902,114.3552968154
438630.0067,30.5299993757,114.3552956467
438631.0067,30.529986131,114.3552960631
438632.0067,30.52997284,114.3552968796
438633.0067,30.5299599508,114.3552964624
438634.0067,30.5299478415,114.3552950889
438635.0067,30.5299369266,114.3552936621
438636.0067,30.5299247415,114.3552934111
438637.0067,30.5299113925,114.3552948967
438638.0067,30.5298990994,114.3552974722
438639.0067,30.5298869872,114.3552987308
438640.0067,30.5298742692,114.3552986774
438641.0067,30.5298618388,114.3552984011
438642.0067,30.529849921,114.3552982987
438643.0067,30.5298375019,114.355299003
438644.0067,30.5298251739,114.3553002223
438645.0067,30.5298129994,114.3553010056
438646.0067,30.5298011517,114.3552994344
438647.0067,30.5297886621,114.355297053
438648.0067,30.5297764167,114.3552944782
438649.0067,30.5297648637,114.3552921791
438650.0067,30.5297539861,114.3552926276
438651.0067,30.5297423762,114.3552949892
438652.0067,30.5297311064,114.3552998379
438653.0067,30.529720017,114.3553043778
438654.0067,30.5297082928,114.3553072133
438655.0067,30.5296960958,114.3553090775
438656.0067,30.5296838461,114.3553107176
438657.0067,30.5296724097,114.3553125928
438658.0067,30.5296608317,114.3553136901
438659.0067,30.5296491613,114.3553147157
438660.0067,30.5296376423,114.3553174308
438661.0067,30.5296268085,114.3553212641
438662.0068,30.529615733,114.3553247775
438663.0068,30.5296050392,114.3553278713
438664.0068,30.5295942791,114.3553303587
438665.0068,30.5295825949,114.3553326059
438666.0068,30.5295700656,114.355334934
438667.0068,30.5295575729,114.3553372913
438668.0068,30.5295446326,114.3553409752
438669.0068,30.5295323991,114.3553475415
438670.0068,30.529521887,114.3553554622
438671.0068,30.5295154245,114.3553652192
438672.0068,30.5295144656,114.3553752778
438673.0068,30.5295181532,114.3553864429
438674.0068,30.5295231013,114.3554002489
438675.0068,30.5295251197,114.3554146259
438676.0068,30.5295259846,114.355428786
438677.0068,30.5295263983,114.3554422383
438678.0068,30.5295266491,114.3554563068
438679.0068,30.5295266836,114.3554708061
438680.0068,30.529526769,114.3554849683
438681.0068,30.5295256145,114.3554995454
438682.0068,30.529523583,114.3555128291
438683.0068,30.5295206038,114.3555259328
438684.0068,30.5295167733,114.3555401499
438685.0068,30.5295136951,114.3555542584
438686.0068,30.5295124969,114.3555667907
438687.0068,30.5295128872,114.3555796255
438688.0068,30.5295147342,114.3555930263
438689.0068,30.5295172115,114.3556066445
438690.0068,30.5295192436,114.3556205597
438691.0068,30.5295210007,114.3556345688
438692.0068,30.5295223577,114.3556486635
438693.0068,30.5295233627,114.3556630886
438694.0068,30.5295241458,114.355677962
438695.0068,30.5295249143,114.3556923362
438696.0068,30.529526252,114.3557056987
438697.0068,30.5295271445,114.3557185171
438698.0068,30.5295268384,114.3557314966
438699.0068,30.5295261182,114.3557444345
438700.0068,30.5295253939,114.3557576304
438701.0068,30.5295255494,114.355772141
438702.0068,30.5295262618,114.3557863094
438703.0068,30.52952728,114.355800798
438704.0068,30.5295284388,114.3558150405
438705.0068,30.5295281419,114.3558273914
438706.0068,30.5295257306,114.3558386712
438707.0068,30.5295222143,114.3558494722
438708.0068,30.5295194617,114.3558605221
438709.0068,30.5295190142,114.3558723047
438710.0068,30.5295186886,114.3558852163
438711.0068,30.5295185366,114.3558979201
438712.0068,30.5295184995,114.3559104581
438713.0068,30.5295186776,114.3559223596
438714.0068,30.5295189432,114.3559340557
438715.0068,30.5295183041,114.3559461072
438716.0068,30.5295159894,114.3559580177
438717.0068,30.5295138103,114.3559699686
438718.0068,30.529513271,114.3559823992
438719.0069,30.5295130036,114.355995191
438720.0069,30.5295125968,114.3560072968
438721.0069,30.5295109204,114.356019302
438722.0069,30.5295094345,114.3560315705
438723.0069,30.529508563,114.3560438329
438724.0069,30.5295114035,114.3560549632
438725.0069,30.529519954,114.3560618266
438726.0069,30.5295304997,114.3560685583
438727.0069,30.5295399102,114.356074376
438728.0069,30.5295492487,114.3560788667
438729.0069,30.5295597911,114.3560823649
438730.0069,30.5295703431,114.3560850043
438731.0069,30.5295809786,114.3560871681
438732.0069,30.5295919361,114.3560890041
438733.0069,30.5296032165,114.3560905597
438734.0069,30.5296143254,114.3560922841
438735.0069,30.5296250251,114.3560942692
438736.0069,30.529635708,114.3560963975
438737.0069,30.5296480613,114.3560985233
438738.0069,30.5296601752,114.356098755
438739.0069,30.5296715121,114.356098694
438740.0069,30.5296821961,114.3560987028
438741.0069,30.5296929612,114.3560995302
438742.0069,30.529703067,114.3561013561
438743.0069,30.5297149299,114.3561037573
438744.0069,30.5297281084,114.3561028773
438745.0069,30.529739231,114.3561010839
438746.0069,30.5297509103,114.3561005532
438747.0069,30.5297644876,114.356100212
438748.0069,30.5297769923,114.3560995581
438749.0069,30.5297884323,114.3560986768
438750.0069,30.5297998502,114.3560979819
438751.0069,30.5298112327,114.3560981584
438752.0069,30.5298212407,114.356101424
438753.0069,30.5298325132,114.3561077748
438754.0069,30.5298445871,114.356115076
438755.0069,30.5298563878,114.3561168224
438756.0069,30.5298670359,114.3561111007
438757.0069,30.5298793055,114.3561047831
438758.0069,30.5298915295,114.3561008033
438759.0069,30.5299026653,114.3560995279
438760.0069,30.5299134296,114.3560995031
438761.0069,30.5299247075,114.3561021744
438762.0069,30.5299359846,114.3561057419
438763.0069,30.5299474916,114.3561096428
438764.0069,30.5299589448,114.3561125344
438765.0069,30.5299703071,114.356111875
438766.0069,30.5299818898,114.3561090809
438767.0069,30.5299924728,114.3561055073
438768.0069,30.5300024492,114.3561025053
438769.0069,30.5300128612,114.3561020165
438770.0069,30.5300236392,114.3561024699
438771.0069,30.5300342956,114.3561007996
438772.0069,30.5300453532,114.3560979065
438773.0069,30.5300569183,114.3560974417
438774.0069,30.5300682781,114.3560994584
438775.0069,30.5300797431,114.3561026215
438776.007,30.5300913377,114.3561045582
438777.007,30.5301027437,114.3561046303
438778.007,30.5301146349,114.3561037697
438779.007,30.530125958,114.3561026806
438780.007,30.5301361124,114.3561025363
438781.007,30.5301465445,114.3561036496
438782.007,30.5301578342,114.3561056268
438783.007,30.5301683286,114.3561075578
438784.007,30.5301784194,114.3561090779
438785.007,30.5301904785,114.3561108583
438786.007,30.5302039385,114.3561121005
438787.007,30.530217256,114.3561124644
438788.007,30.5302302463,114.35611227
438789.007,30.5302433497,114.3561118992
438790.007,30.530256489,114.3561129427
438791.007,30.5302689583,114.3561147967
438792.007,30.5302814677,114.3561173713
438793.007,30.5302936228,114.356120714
438794.007,30.5303057841,114.3561202898
438795.007,30.5303179482,114.3561181992
438796.007,30.5303306152,114.3561156929
438797.007,30.5303432464,114.3561128444
438798.007,30.5303542193,114.3561097148
438799.007,30.5303624916,114.3561072891
438800.007,30.5303684652,114.3561058803
438801.007,30.5303759648,114.3561041699
438802.007,30.5303883764,114.3561013206
438803.007,30.530402147,114.3560989593
438804.007,30.5304149382,114.3560970946
438805.007,30.5304275993,114.3560949318
438806.007,30.5304397806,114.3560923263
438807.007,30.5304524101,114.356089391
438808.007,30.5304654923,114.3560860759
438809.007,30.530478376,114.3560823799
438810.007,30.5304911434,114.3560786388
438811.007,30.530504063,114.3560761056
438812.007,30.5305171381,114.3560740182
438813.007,30.5305301899,114.3560722029
438814.007,30.5305430888,114.3560710544
