time,lat,lon
439775.0087,30.5306513196,114.3557670403
439777.0087,30.5306616084,114.3557389484
439779.0087,30.5306698173,114.3557097518
439781.0087,30.5306775942,114.355680804
439783.0087,30.5306843154,114.3556514696
439785.0087,30.5306900493,114.3556214969
439787.0087,30.5306887813,114.3555914878
439789.0087,30.530667015,114.3555768987
439791.0087,30.5306406736,114.3555767927
439793.0087,30.5306148861,114.3555805342
439795.0087,30.5305936547,114.3555985036
439797.0087,30.53057941,114.3556233506
439799.0087,30.530586312,114.3556527819
439801.0087,30.5305883571,114.3556821196
439803.0087,30.5305803825,114.3557111283
439805.0087,30.5305793816,114.3557418721
439807.0087,30.5305805308,114.3557725789
439809.0087,30.5306023451,114.3557869861
439811.0087,30.5306243915,114.3557715381
439813.0087,30.5306379284,114.3557471014
439815.0087,30.5306400044,114.3557265004
439817.0087,30.5306400133,114.3557131352
439819.0087,30.5306391305,114.3557072503
439821.0087,30.5306330343,114.3557042197
439823.0088,30.5306330062,114.3557042949
439825.0088,30.5306331719,114.3557042527
439827.0088,30.5306332924,114.3557042187
439829.0088,30.5306333714,114.3557041955
439831.0088,30.5306334173,114.355704182
439833.0088,30.530633439,114.3557041751
439835.0088,30.5306334236,114.3557041576
439837.0088,30.5306334185,114.3557041574
439839.0088,30.5306334088,114.3557041578
439841.0088,30.5306333976,114.355704159
439843.0088,30.5306333855,114.3557041604
439845.0088,30.5306333745,114.3557041612
439847.0088,30.5306333647,114.355704161
439849.0088,30.5306333562,114.3557041601
439851.0088,30.5306333495,114.3557041599
439853.0088,30.530633344,114.3557041604
439855.0088,30.530633341,114.355704162
439857.0088,30.5306333405,114.3557041647
439859.0088,30.5306333425,114.3557041685
439861.0088,30.5306333459,114.3557041728
439863.0088,30.5306333503,114.3557041772
439865.0088,30.5306333551,114.355704182
439867.0088,30.5306333597,114.3557041874
439869.0088,30.5306333638,114.3557041928
439871.0088,30.5306333675,114.3557041984
439873.0088,30.5306333706,114.3557042034
439875.0088,30.5306333733,114.3557042078
439877.0088,30.5306333757,114.3557042117
439879.0088,30.5306333776,114.3557042149
439881.0089,30.5306333789,114.3557042176
439883.0089,30.5306333795,114.3557042192
439885.0089,30.5306333792,114.3557042196
439887.0089,30.530633378,114.3557042192
439889.0089,30.5306333759,114.3557042183
439891.0089,30.5306333735,114.3557042173
439893.0089,30.5306333709,114.3557042158
439895.0089,30.5306333683,114.3557042138
439897.0089,30.5306333654,114.3557042114
439899.0089,30.5306333628,114.3557042092
439901.0089,30.5306333604,114.3557042084
439903.0089,30.530633358,114.3557042093
439905.0089,30.5306333562,114.3557042111
439907.0089,30.5306333551,114.355704214
439909.0089,30.530633355,114.355704218
439911.0089,30.5306333559,114.3557042214
439913.0089,30.5306333573,114.3557042239
439915.0089,30.5306333585,114.3557042255
439917.0089,30.5306333594,114.3557042258
439919.0089,30.5306333595,114.3557042248
439921.0089,30.5306333588,114.3557042223
439923.0089,30.5306333573,114.3557042191
439925.0089,30.5306333554,114.3557042152
439927.0089,30.5306333536,114.3557042121
439929.0089,30.530633352,114.3557042107
439931.0089,30.530633351,114.3557042104
439933.0089,30.5306333499,114.355704211
439935.0089,30.5306333492,114.3557042121
439937.0089,30.5306333489,114.3557042135
439939.009,30.5306333496,114.3557042143
439941.009,30.5306333517,114.3557042153
439943.009,30.5306333549,114.3557042182
439945.009,30.5306333586,114.3557042222
439947.009,30.5306333625,114.3557042263
439949.009,30.5306333659,114.3557042304
439951.009,30.5306333685,114.355704234
439953.009,30.5306333709,114.3557042373
439955.009,30.5306333729,114.3557042402
439957.009,30.5306333744,114.3557042423
439959.009,30.5306333755,114.3557042438
439961.009,30.530633376,114.3557042448
439963.009,30.5306333764,114.3557042452
439965.009,30.530633377,114.3557042455
439967.009,30.530633378,114.3557042458
439969.009,30.5306333789,114.3557042457
439971.009,30.53063338,114.3557042453
439973.009,30.5306333812,114.355704245
439975.009,30.5306333818,114.3557042455
439977.009,30.5306333823,114.3557042462
